,x,y,z,class
565,0.9138631641,0.0069905236,0.9993571183,2
566,0.9320935499,0.1117572628,0.0319682956,2
567,0.9478921779,0.1863539986,0.04274561,2
568,0.807865628,0.0521734445,0.8597007617,2
569,0.9435159536,0.1344841128,0.0578876082,2
570,0.9994388982,0.041742718,0.5135695022,2
571,0.8687838983,0.069431189,0.9307918618,2
572,0.1193041797,0.3500240562,0.2288456928,3
573,0.2341565388,0.2732290397,0.2360603663,3
574,0.0835133483,0.4161619297,0.1890447314,3
575,0.1833834447,0.2305823276,0.0019388077,3
576,0.2304952223,0.9157158651,0.242893466,3
577,0.0636760556,0.6789676757,0.0145029578,3
578,0.1609558084,0.1900322,0.1821252503,3
579,0.1003457536,0.8285544228,0.1084312506,3
580,0.1079553041,0.8278619342,0.0243815785,3
581,0.2255110122,0.0255284263,0.1310970273,3
582,0.2474268262,0.6034655957,0.1447798752,3
583,0.2089978039,0.4389905473,0.0017954199,3
584,0.0603912846,0.4602792799,0.0923160817,3
585,0.2035077616,0.6594042121,0.0767222791,3
586,0.1086218528,0.5519889796,0.2019036614,3
587,0.2056315778,0.9600933385,0.1961032463,3
588,0.1397621718,0.1665320334,0.0122223396,3
589,0.0301111629,0.5253186934,0.1739659513,3
590,0.0500628125,0.9781234011,0.228133979,3
591,0.1376506458,0.0818921432,0.186074138,3
592,0.1725205837,0.4561905279,0.1879513946,3
593,0.0600675976,0.8132824905,0.0479328877,3
594,0.0124900294,0.7575271428,0.1069518105,3
595,0.1238468731,0.674983456,0.1732035888,3
596,0.0299486961,0.9017473471,0.2070639007,3
597,0.0828456227,0.2884509971,0.0304473268,3
598,0.1062984153,0.6384344045,0.2175172717,3
599,0.1021690337,0.5074055803,0.1663870807,3
600,0.2414427848,0.4805913921,0.0494438544,3
601,0.1367180582,0.4389316274,0.0564732466,3
602,0.0776319648,0.498185134,0.2125064233,3
603,0.2126119501,0.6035496478,0.1070987443,3
604,0.0256632122,0.6142120503,0.138487244,3
605,0.236501364,0.723739313,0.0558518245,3
606,0.1483379836,0.7343762256,0.0292051059,3
607,0.1946996003,0.1571282647,0.1225615769,3
608,0.0390383388,0.409831618,0.1996186259,3
609,0.1342402914,0.3246390386,0.0607332592,3
610,0.1178775893,0.4510711173,0.0489576377,3
611,0.0473374013,0.7386716614,0.1904057828,3
612,0.2484684456,0.0339889405,0.2358611973,3
613,0.2231320679,0.6379013716,0.023026314,3
614,0.144242243,0.8968786949,0.0981804258,3
615,0.0815108395,0.5847034939,0.218129821,3
616,0.0295057801,0.2636698585,0.1734408462,3
617,0.2151780026,0.236450894,0.2299205782,3
618,0.0767873746,0.2616308038,0.1732175647,3
619,0.0398253195,0.4560548197,0.2430132433,3
620,0.2438048747,0.7763713885,0.2358326591,3
621,0.0190263717,0.625014802,0.2352115582,3
622,0.0384524929,0.8939216046,0.2177187635,3
623,0.0174143451,0.323978215,0.0404598613,3
624,0.2369637025,0.7104955912,0.0136819483,3
625,0.2493876378,0.8120729334,0.0126027801,3
626,0.2206661867,0.2125908663,0.1862025972,3
627,0.0131884664,0.9530586193,0.1138668897,3
628,0.2416947047,0.5254323815,0.0499073557,3
629,0.0455551341,0.1452232588,0.1075947183,3
630,0.0960198995,0.6667343311,0.143666152,3
631,0.2024232668,0.2944223534,0.1528844704,3
632,0.0257830085,0.6168982442,0.1077656402,3
633,0.0178201907,0.5515552501,0.1690354907,3
634,0.1135511172,0.5286059093,0.2046570449,3
635,0.1141925058,0.2452487759,0.1084697208,3
636,0.1852678616,0.7188462815,0.1858838643,3
637,0.2287281811,0.4675144679,0.1969236193,3
638,0.1206562516,0.8178717506,0.0567696511,3
639,0.1297220699,0.6951394433,0.0875582832,3
640,0.0427430599,0.8943640089,0.107404631,3
641,0.0257385079,0.0994763116,0.1022155607,3
642,0.170835114,0.78376296,0.2391997161,3
643,0.1393645759,0.3865462965,0.0125989841,3
644,0.2204503012,0.5783344244,0.1641745007,3
645,0.1388006356,0.1431648999,0.18242052,3
646,0.1699462892,0.1708099451,0.0334282479,3
647,0.1486151294,0.7897562271,0.2445145017,3
648,0.1426225615,0.8045757664,0.0895538905,3
649,0.0948044841,0.7819516645,0.185448482,3
650,0.1363318826,0.4300385537,0.0422287612,3
651,0.0667654944,0.5087028565,0.1944737419,3
652,0.1960834886,0.6745352671,0.0570129127,3
653,0.0011014141,0.703777133,0.0924319922,3
654,0.2340544106,0.1149732703,0.0237573544,3
655,0.164140671,0.8731858521,0.0080859048,3
656,0.1104596056,0.4863788472,0.1159830254,3
657,0.0702643804,0.3865234582,0.1027476286,3
658,0.0669341201,0.3920322256,0.0119191073,3
659,0.10860614,0.8000775161,0.0651179501,3
660,0.1989959859,0.657598733,0.0516122006,3
661,0.1531031558,0.4573602371,0.2318026313,3
662,0.1438067912,0.0974839111,0.1234138836,3
663,0.0163524582,0.6737227414,0.2383172987,3
664,0.071952215,0.9600123388,0.1725670957,3
665,0.1570959373,0.9515221252,0.0872909128,3
666,0.2107373077,0.9995712843,0.2307632287,3
667,0.0795083166,0.174745461,0.2234139618,3
668,0.2467990188,0.0156496705,0.1050707669,3
669,0.1627739351,0.2150178014,0.1533550344,3
670,0.007335929,0.9848074901,0.1001713462,3
671,0.2219161973,0.2298371599,0.0267883121,3
672,0.1255363322,0.7383734819,0.1166364421,3
673,0.2491067784,0.6240378243,0.1095942655,3
674,0.026247317,0.9927944059,0.1297244575,3
675,0.0592340075,0.5193940771,0.0065493641,3
676,0.1174007493,0.7076476987,0.1156608455,3
677,0.1707236026,0.6153644747,0.0991178337,3
678,0.0880285148,0.503324911,0.011882282,3
679,0.2357088946,0.5085683849,0.0092361589,3
680,0.1033575985,0.0726812747,0.0526519329,3
681,0.2198296165,0.4038255829,0.0372510003,3
682,0.0944984047,0.4162504424,0.0704113026,3
683,0.1765448361,0.4939241591,0.1303176806,3
684,0.0051289689,0.058273453,0.0147888569,3
685,0.14068817,0.6461591346,0.021077232,3
686,0.0501838024,0.1496823689,0.1566016015,3
687,0.1772527038,0.2907151505,0.1346119587,3
688,0.0911624351,0.4158576818,0.2236879812,3
689,0.0357682537,0.5542973676,0.1374303836,3
690,0.2322349484,0.7926257125,0.0414285978,3
691,0.028363171,0.6100487923,0.0891057677,3
692,0.1535112982,0.3540364564,0.103164921,3
693,0.0312619428,0.8920328694,0.0927917641,3
694,0.150755288,0.6791026441,0.1844860261,3
695,0.2127672664,0.4629750296,0.1356275864,3
696,0.1285452624,0.0953200418,0.220145483,3
697,0.0551449594,0.7311581722,0.015572253,3
698,0.0414808578,0.6771612759,0.0720931215,3
699,0.1625873685,0.1467419113,0.1313747093,3
700,0.1707485813,0.0160698502,0.0445864091,3
701,0.1966795588,0.6722147253,0.1094972512,3
702,0.2041108454,0.6375423283,0.0792156028,3
703,0.2263341305,0.444563146,0.0451699329,3
704,0.0430948545,0.3039045087,0.2144778302,3
705,0.0997574268,0.6727545334,0.0791942857,3
706,0.2126367805,0.4378479153,0.1294083189,3
707,0.2137321255,0.4214132885,0.2328219922,3
708,0.1118769055,0.1237580215,0.144985488,3
709,0.104702006,0.2702599491,0.184831975,3
710,0.0771876858,0.012551758,0.2011470831,3
711,0.1083000735,0.1550429624,0.0123264883,3
712,0.1044514841,0.6453661784,0.0138729693,3
713,0.0064937585,0.1130720819,0.135439838,3
714,0.1777825954,0.9874464297,0.112952091,3
715,0.1521439672,0.6906671068,0.0550048222,3
716,0.1753287668,0.5749755872,0.0291628331,3
717,0.1244536983,0.4750475562,0.1785590741,3
718,0.0702729587,0.8551671668,0.1507995568,3
719,0.1010340088,0.6248857665,0.0013242649,3
720,0.225958945,0.9342305078,0.1631826892,3
721,0.1517721465,0.3890392734,0.0295951465,3
722,0.071569579,0.4890591775,0.0384626514,3
723,0.1382233432,0.746551238,0.1875559508,3
724,0.1062953674,0.8175115292,0.086325115,3
725,0.0461444866,0.5606916314,0.2051633754,3
726,0.1275502503,0.894727404,0.1402804171,3
727,0.0058367011,0.920177215,0.0457583489,3
728,0.0751730383,0.4423780891,0.0017048078,3
729,0.2161585366,0.9948299171,0.2348323402,3
730,0.1062543693,0.503101733,0.1863102741,3
731,0.0644481885,0.2559296726,0.0716022796,3
732,0.0738955232,0.3376098028,0.1878730033,3
733,0.0583655655,0.5480013532,0.0992596562,3
734,0.0595632613,0.4805869856,0.1293280845,3
735,0.0305208013,0.9253927604,0.0867671492,3
736,0.204838233,0.9651859445,0.1938244379,3
737,0.0148659609,0.5661966477,0.0047841198,3
738,0.1800955625,0.1301475198,0.1282725707,3
739,0.0436379316,0.2754778133,0.1327555604,3
740,0.1711715555,0.6159931903,0.0110656125,3
741,0.0299069058,0.8812232576,0.193423372,3
742,0.0128750296,0.4075203519,0.0071975922,3
743,0.238036174,0.8238879272,0.1673347372,3
744,0.1754940415,0.1396725737,0.0649881123,3
745,0.041552493,0.3998800318,0.2182833176,3
746,0.0808358794,0.3236378899,0.000421091,3
747,0.0895126854,0.5579484133,0.2193714977,3
748,0.1963867812,0.2633106457,0.1782733108,3
749,0.0424689027,0.3518370108,0.1973080084,3
750,0.0786577045,0.0803055512,0.048470057,3
751,0.0478116253,0.0809672254,0.0795711757,3
752,0.147251832,0.8057240886,0.0826181613,3
753,0.1361428718,0.8007734786,0.2037575935,3
754,0.1371241668,0.6322252499,0.2486846966,3
755,0.0441041099,0.0860787423,0.2372799131,3
756,0.064693207,0.0541462451,0.0806254533,3
757,0.2059328493,0.3487181878,0.2386944057,3
758,0.0812668659,0.8808631455,0.0329232709,3
759,0.2288632447,0.435416746,0.2309104813,3
760,0.0591252511,0.1465301113,0.2499015154,3
761,0.236836449,0.7440098505,0.2280718487,3
762,0.1024739379,0.8394037646,0.196489629,3
763,0.2340926087,0.2944843355,0.0287893863,3
764,0.0881815092,0.514241565,0.1552391765,3
765,0.0363761813,0.7293226991,0.0800078205,3
766,0.1104856556,0.8761450406,0.0024012281,3
767,0.0030682795,0.8331114221,0.0816218808,3
768,0.2018895244,0.279285277,0.21960643,3
769,0.0016422023,0.799450642,0.0787287946,3
770,0.0033534454,0.510090803,0.1396394052,3
771,0.1253556265,0.8942631755,0.057841199,3
772,0.0883290823,0.0376687765,0.1125426308,3
773,0.2044511181,0.8191090024,0.035191054,3
774,0.2348534109,0.9373431676,0.1867589271,3
775,0.1220631578,0.5133618163,0.0367232364,3
776,0.11217123,0.1763011946,0.104761407,3
777,0.2494050889,0.7609356998,0.23116353,3
778,0.220428813,0.4375676995,0.0982917856,3
779,0.1750002967,0.4749196551,0.1494135619,3
780,0.2347887514,0.8517229944,0.1919802395,3
781,0.1224805315,0.0976953704,0.1322162976,3
782,0.1579379076,0.1098003411,0.0544206179,3
783,0.1536683976,0.6166701091,0.0930419645,3
784,0.0331520671,0.3315069359,0.0015897102,3
785,0.2044384537,0.011701874,0.1362582035,3
786,0.027728156,0.0861137563,0.0581833856,3
787,0.2436745794,0.8257292728,0.0703085125,3
788,0.0979080744,0.8121686536,0.1652331894,3
789,0.1134957801,0.6067335471,0.2334511891,3
790,0.0037638574,0.519885066,0.0604509964,3
791,0.1241441353,0.0599678648,0.0210285433,3
792,0.0293701779,0.3951832345,0.0135047112,3
793,0.1604379646,0.7748977358,0.1748909167,3
794,0.160348671,0.9630701856,0.0081844256,3
795,0.1571336177,0.6690039313,0.1846109498,3
796,0.1957297886,0.963956997,0.2415475462,3
797,0.220718109,0.5307038487,0.0549981075,3
798,0.1069911789,0.6972625055,0.186377113,3
799,0.1384292797,0.2401377631,0.172642322,3
800,0.2285251862,0.9111266132,0.0092346398,3
801,0.1577027139,0.1845722676,0.2477820985,3
802,0.0966270848,0.1509288189,0.1167173237,3
803,0.1210733561,0.2006041661,0.0546403274,3
804,0.010281288,0.6315858953,0.0383531446,3
805,0.2186051201,0.2707500765,0.0127477753,3
806,0.1891732694,0.9392156166,0.1103696894,3
807,0.2113680239,0.8212707469,0.2466302855,3
808,0.1190441378,0.3697888849,0.1655727533,3
809,0.1809793672,0.9281848804,0.0581637537,3
810,0.0766409393,0.4515944547,0.1211897471,3
811,0.0212087308,0.7083037202,0.0549883549,3
812,0.0797816225,0.0206921124,0.0942015886,3
813,0.1195892796,0.1763199912,0.1235928392,3
814,0.2289628382,0.3146576842,0.1760737526,3
815,0.0782002849,0.193009191,0.143927669,3
816,0.1182527638,0.6377567186,0.0945143524,3
817,0.1724529188,0.2524247512,0.197224691,3
818,0.1709389003,0.5689122358,0.2314759326,3
819,0.1320376415,0.4693651113,0.1319925452,3
820,0.1646890427,0.1338410683,0.0219831405,3
821,0.1415430421,0.9465052309,0.1539883064,3
822,0.2039600378,0.3113499056,0.0225282399,3
823,0.1113326828,0.3843749522,0.2065056572,3
824,0.1765372254,0.2370710312,0.094956954,3
825,0.1618291689,0.6509135857,0.0819480431,3
826,0.0120489182,0.5331890038,0.1500832211,3
827,0.0787279322,0.8392096343,0.0149050376,3
828,0.0643236946,0.3777925789,0.2210627866,3
829,0.0073345809,0.2718317881,0.1370248674,3
830,0.0445290891,0.4785633469,0.2315192203,3
831,0.1662915726,0.5259961158,0.2489308776,3
832,0.1491629097,0.2784024645,0.0439229422,3
833,0.0135899025,0.811848534,0.2222089516,3
834,0.1603795548,0.7649795439,0.1209042672,3
835,0.145220947,0.6852152133,0.0478548945,3
836,0.2484944715,0.2495489903,0.1621935415,3
837,0.0135348422,0.573561013,0.2453556879,3
838,0.1780955687,0.8469108881,0.2095777348,3
839,0.1807857088,0.5692115149,0.1291638152,3
840,0.0854082203,0.898283079,0.0875716638,3
841,0.0114349001,0.4299856033,0.1527133701,3
842,0.2484778321,0.3985422181,0.107577189,3
843,0.2293870874,0.2669615459,0.1645048402,3
844,0.2025647476,0.7875047305,0.0371766429,3
845,0.0231300193,0.7661663019,0.1128416899,3
846,0.0357458683,0.8647022226,0.0836463711,3
847,0.0524037983,0.4294328731,0.2298766329,3
848,0.0961817892,0.6152109681,0.0748757931,3
849,0.1469794994,0.8414323942,0.2404387048,3
850,0.157777959,0.9593218178,0.0504430907,3
851,0.2078824303,0.6000288816,0.0431801875,3
852,0.1126585009,0.9450915689,0.0867211196,3
853,0.0649854207,0.0749808988,0.1287664806,3
854,0.1558821287,0.2466483091,0.2120562189,3
855,0.1873893438,0.3152727187,0.1631079862,3
856,0.1820210584,0.3737488477,0.1757649251,3
857,0.2186547363,0.9171565166,0.0267411462,3
858,0.4946574801,0.5186240593,0.5240301194,4
859,0.4304097058,0.5997151272,0.4527308555,4
860,0.474403429,0.4352621519,0.565701401,4
861,0.595811092,0.5011554911,0.5349238523,4
862,0.5955794656,0.480120943,0.5855217716,4
863,0.4580607688,0.4451149223,0.5338670482,4
864,0.4221998311,0.562657113,0.4528747954,4
865,0.4375310147,0.5771244948,0.4591845327,4
866,0.488360782,0.4463891311,0.4344633251,4
867,0.5307530652,0.4665687367,0.4940992798,4
868,0.5896304791,0.4266009146,0.5878135913,4
869,0.5474533998,0.4172184265,0.505853744,4
870,0.4761157672,0.4560059171,0.4037800339,4
871,0.4829449913,0.5399024465,0.4649429886,4
872,0.5960791877,0.4001444223,0.4769932995,4
873,0.402121967,0.5524293411,0.5627114286,4
874,0.4259699796,0.4312628826,0.4693926022,4
875,0.5192799016,0.4490814835,0.573105691,4
876,0.5981945134,0.460912742,0.5673620473,4
877,0.4999980755,0.4212355093,0.5709032882,4
878,0.5864874526,0.4977018998,0.4419375217,4
879,0.4524160609,0.5829800669,0.4527342246,4
880,0.4561954699,0.5333940451,0.4304408967,4
881,0.5079737332,0.4485432147,0.587483326,4
882,0.4681565128,0.559998455,0.5171802097,4
883,0.4127233486,0.4441288655,0.5101093448,4
884,0.4117876098,0.5218627555,0.4176910419,4
885,0.4456363889,0.4958934768,0.5785413892,4
886,0.5867168583,0.4855797742,0.4969436624,4
887,0.4538832214,0.5001622113,0.5444762827,4
888,0.4816609323,0.5996477012,0.5584044723,4
889,0.4824806881,0.5675699274,0.5881993709,4
890,0.4451511761,0.415286227,0.452476667,4
891,0.5914418497,0.593027882,0.4301714003,4
892,0.5278852094,0.4117226854,0.4341717967,4
893,0.4009286846,0.4987142145,0.4443068686,4
894,0.5760785341,0.578832882,0.5700906564,4
895,0.579154779,0.4130670622,0.5250940451,4
896,0.5190510677,0.4024927066,0.4919116356,4
897,0.5002205868,0.5161190337,0.4565076175,4
898,0.5871067163,0.4752055331,0.5784182789,4
899,0.5570837675,0.5331642743,0.5966321527,4
900,0.4624552025,0.5466524571,0.5537201215,4
901,0.5284011111,0.5939589114,0.5949277039,4
902,0.5647843625,0.564578504,0.5835184363,4
903,0.4168690877,0.4019480288,0.4107729235,4
904,0.4871111329,0.4492023449,0.4646245208,4
905,0.4222859431,0.5350313266,0.4200271425,4
906,0.5657388115,0.4175372404,0.4586593596,4
907,0.425984445,0.4069194423,0.4280837754,4
908,0.592992942,0.4417865034,0.4349643509,4
909,0.5451561817,0.5385064383,0.5856859852,4
910,0.5698507781,0.4716411807,0.5640101844,4
911,0.456130255,0.5000466444,0.4398017969,4
912,0.4988939432,0.543123527,0.4951262791,4
913,0.4349029096,0.4461221512,0.5973849503,4
914,0.4182034202,0.5156195567,0.4191185282,4
915,0.5566161621,0.5885516971,0.4236507856,4
916,0.4322848394,0.4463544363,0.5534109121,4
917,0.4705628029,0.5147091255,0.4991391368,4
918,0.565024501,0.4906399926,0.4556677171,4
919,0.5587510835,0.4047361944,0.5576377392,4
920,0.476179595,0.5658980749,0.44588838,4
921,0.4091803927,0.4420876103,0.461822501,4
922,0.4656298854,0.4482041267,0.4834908218,4
923,0.5334864303,0.5795112082,0.4511163318,4
924,0.5200488683,0.4194149213,0.4929979159,4
925,0.5301800165,0.4099208457,0.5064837696,4
926,0.5310740388,0.4226103497,0.4196045121,4
927,0.453774194,0.5531185866,0.4673956192,4
928,0.537063136,0.5453607528,0.5661338055,4
929,0.5799033263,0.5811323854,0.4292113757,4
930,0.5723255821,0.5551683325,0.5539407674,4
931,0.432911841,0.4883085123,0.5301102885,4
932,0.4352094055,0.4422551444,0.5635872869,4
933,0.5977919041,0.4927065923,0.5949157986,4
934,0.4795741931,0.4182665651,0.4610648948,4
935,0.5744559582,0.5084720422,0.4086572919,4
936,0.4290909196,0.5040498528,0.5611988191,4
937,0.5712703065,0.5749497924,0.4634677572,4
938,0.521427712,0.5985115257,0.4719501928,4
939,0.5445192186,0.428440954,0.4122944213,4
940,0.5118485837,0.5785985273,0.4474909337,4
941,0.5737894392,0.5604364932,0.4814534484,4
942,0.5617055154,0.5425967022,0.4946006015,4
943,0.4991538716,0.4739715457,0.5048820512,4
944,0.5010227009,0.5179904282,0.4523080464,4
945,0.5529513932,0.5907574015,0.5807352284,4
946,0.5228902481,0.4973296274,0.480971697,4
947,0.4034711369,0.5181981354,0.4090386301,4
948,0.574412079,0.4137466406,0.570891715,4
949,0.4020296019,0.4753948702,0.5647457245,4
950,0.55658524,0.4284033995,0.5575255982,4
951,0.4180929395,0.4751539495,0.4700173285,4
952,0.5360520377,0.5285227354,0.5849213439,4
953,0.4078201915,0.5852105179,0.4316825093,4
954,0.5796491932,0.5489067964,0.5771850547,4
955,0.4486723343,0.5993588645,0.5858853845,4
956,0.4969652061,0.5140005455,0.4533182949,4
957,0.4158677349,0.5285063392,0.4043590299,4
958,0.5509010801,0.4585747558,0.5567550135,4
959,0.5124847626,0.4034604011,0.4567902147,4
960,0.4931447004,0.5018728191,0.51578416,4
961,0.4137105388,0.4977645833,0.5208505747,4
962,0.5479473269,0.4304025448,0.5534546287,4
963,0.5916128506,0.5501134699,0.4398724014,4
964,0.5498559298,0.5328535359,0.5982661323,4
965,0.5256951955,0.5110058381,0.4634575313,4
966,0.4834853233,0.4771016155,0.5068819098,4
967,0.4988620339,0.4574742985,0.546923446,4
968,0.4180487555,0.5590430985,0.4973838222,4
969,0.430803651,0.49372701,0.4012407847,4
970,0.4092297715,0.4898322842,0.4377450691,4
971,0.5231245852,0.4097477368,0.5554562137,4
972,0.5360051255,0.5946844795,0.4839001994,4
973,0.5666008893,0.5737771373,0.4337062113,4
974,0.5486502513,0.5059816119,0.465524893,4
975,0.4162042672,0.467205465,0.5518330296,4
976,0.4723671325,0.5104959111,0.5545813366,4
977,0.4033268785,0.5714555456,0.4362619205,4
978,0.4292048434,0.4261903209,0.5308696148,4
979,0.4968246937,0.5972401875,0.4919115165,4
980,0.5017406527,0.5052180302,0.5190044648,4
981,0.5794520735,0.4274091173,0.531492514,4
982,0.4874118004,0.5694206513,0.4686538417,4
983,0.5458410474,0.4230145819,0.4384047271,4
984,0.4581415509,0.5378554691,0.4496947852,4
985,0.5657618254,0.5613908915,0.5224891295,4
986,0.4225970954,0.4451385488,0.4628434582,4
987,0.5081652036,0.5870304896,0.4708408344,4
988,0.4865941784,0.5112909175,0.5841948098,4
989,0.425043707,0.5511291247,0.5483402043,4
990,0.4542358483,0.414142985,0.4177281175,4
991,0.4208174945,0.5512374655,0.5235521817,4
992,0.4060480839,0.4384766498,0.4664663497,4
993,0.4678304786,0.4858850601,0.5462402206,4
994,0.4214214812,0.5132578284,0.4129151337,4
995,0.5043906652,0.5217797522,0.441332374,4
996,0.5524330607,0.4470764418,0.4782142871,4
997,0.418860022,0.4772028262,0.4404542732,4
998,0.4059217825,0.4277915178,0.527044542,4
999,0.460616761,0.4440895228,0.4904097252,4
1000,0.5909169797,0.5128069307,0.5384711385,4
1001,0.5828779987,0.5858435468,0.440930768,4
